0.9391434857,1.0968838284,1.0426120910,0.7897292704,0.3990603432,-0.0438990194,-0.4569299731,-0.7834219081,-1.0013407988,-1.1172020162,-1.1498973023,-1.1132848418,-1.0063890325,-0.8159887108,-0.5301665880,-0.1558470096
0.9348811421,1.0249646325,0.9126359055,0.6313421539,0.2503243502,-0.1510793371,-0.5082291146,-0.7857062177,-0.9772198070,-1.0931655280,-1.1434046720,-1.1245485167,-1.0184757501,-0.8031732775,-0.4708156483,-0.0440705961
0.8982875625,0.9249268347,0.7701130925,0.4813506290,0.1280628948,-0.2235481531,-0.5291943987,-0.7720753042,-0.9548787260,-1.0838745122,-1.1541175388,-1.1439256570,-1.0221661620,-0.7655583683,-0.3780205618,0.0975864922
0.8306776234,0.8049731614,0.6271352935,0.3510637583,0.0384438852,-0.2624733586,-0.5274374619,-0.7530064058,-0.9429470718,-1.0922965969,-1.1780701596,-1.1623349065,-1.0073850849,-0.6967211706,-0.2521721658,0.2616188439
0.7375217676,0.6760325609,0.4959146469,0.2492331035,-0.0165367299,-0.2730653336,-0.5128056738,-0.7385130504,-0.9471638079,-1.1173999725,-1.2079828487,-1.1695637407,-0.9656632617,-0.5939525097,-0.0979374120,0.4374819935
0.6278132824,0.5503376238,0.3871712722,0.1809322867,-0.0392116556,-0.2637107253,-0.4958714167,-0.7366431101,-0.9695316224,-1.1543274253,-1.2343792762,-1.1558454223,-0.8914910468,-0.4587984665,0.0762526406,0.6129483075
0.5129239063,0.4398077213,0.3087276487,0.1469564508,-0.0357883315,-0.2446659094,-0.4863390454,-0.7522863800,-1.0080381038,-1.1951496398,-1.2470451347,-1.1133914023,-0.7832594505,-0.2969973603,0.2592526903,0.7757035665
0.4051103474,0.3544691389,0.2645107748,0.1438260661,-0.0153524817,-0.2265013665,-0.4916016921,-0.7864650370,-1.0569839001,-1.2300874035,-1.2366148118,-1.0376545296,-0.6436492325,-0.1178181025,0.4386419621,0.9149560777
0.3158850517,0.3011383075,0.2541041018,0.1643921796,0.0115244739,-0.2185238864,-0.5156578469,-0.8362097543,-1.1078693740,-1.2490238353,-1.1960537061,-0.9281371293,-0.4794085351,0.0671074051,0.6023466026,1.0228283447
0.2544844137,0.2825563024,0.2729117867,0.1989533380,0.0343707270,-0.2274062380,-0.5585449267,-0.8950387603,-1.1507097375,-1.2430852326,-1.1218185837,-0.7886237461,-0.3005480533,0.2452918653,0.7402138038,1.0953328030
0.2266537151,0.2970976135,0.3129093422,0.2367205995,0.0443612009,-0.2562233384,-0.6163715246,-0.9539691504,-1.1755860247,-1.2060587762,-1.0145247632,-0.6268015845,-0.1190671019,0.4050249384,0.8453127304,1.1327933509
0.2339224065,0.3390932230,0.3638700962,0.2674170164,0.0356016177,-0.3040344584,-0.6819426590,-1.0029120600,-1.1742046203,-1.1354386579,-0.8790202093,-0.4533203496,0.0526080744,0.5368969955,0.9147768489,1.1396546186
0.2734725420,0.3997192984,0.4148882911,0.2827789491,0.0059633265,-0.3660712674,-0.7458858200,-1.0322471773,-1.1412364564,-1.0329458181,-0.7238524721,-0.2804244276,0.2032506582,0.6349965927,0.9500686278,1.1237094896
0.3386175038,0.4683211822,0.4559770959,0.2777413208,-0.0426516041,-0.4345031276,-0.7981124997,-1.0343456643,-1.0752386437,-0.9044426388,-0.5602023738,-0.1203523613,0.3242917525,0.6976111709,0.9566311447,1.0948594784
0.4198200293,0.5339796746,0.4795094331,0.2511352933,-0.1046523611,-0.4996668272,-0.8294008059,-1.0048177074,-0.9790216471,-0.7592515694,-0.4004356630,0.0162676185,0.4109027019,0.7273323504,0.9429797944,1.0635899703
0.5061007699,0.5870919426,0.4812928397,0.2057980872,-0.1716572075,-0.5515801306,-0.8328668375,-0.9433006017,-0.8594053812,-0.6089730681,-0.2564792951,0.1217965728,0.4625473225,0.7305532996,0.9193681731,1.0393832816
0.5866324283,0.6207377720,0.4611231822,0.1480804520,-0.2338148327,-0.5815169704,-0.8051083443,-0.8536697346,-0.7263961589,-0.4659708745,-0.1382545286,0.1925414489,0.4829267735,0.7164335269,0.8962235944,1.0293010568
0.6522880995,0.6316335308,0.4227381574,0.0868251391,-0.2813550766,-0.5834128392,-0.7468515129,-0.7436384348,-0.5919004222,-0.3417409568,-0.0523909352,0.2291534508,0.4793276158,0.6954833330,0.8825806720,1.0369424631
0.6969195885,0.6205365283,0.3731790562,0.0319668983,-0.3061412437,-0.5548933257,-0.6630036543,-0.6238012622,-0.4681584249,-0.2453974847,-0.0014048730,0.2364130390,0.4614698235,0.6779749147,0.8847412040,1.0619296041
0.7181811564,0.5920426748,0.3216555598,-0.0070402029,-0.3029957166,-0.4977732303,-0.5621006822,-0.5062560783,-0.3661217796,-0.1824923890,0.0165411382,0.2224350646,0.4400236581,0.6724117955,0.9053552581,1.0999945661
0.7177805865,0.5538088160,0.2780808218,-0.0227369848,-0.2706032589,-0.4179503976,-0.4552260647,-0.4030014334,-0.2940070946,-0.1543369262,0.0072656591,0.1974112766,0.4250119046,0.6842793039,0.9430567310,1.1436547037
0.7011230079,0.5153149934,0.2514922586,-0.0108919732,-0.2118575308,-0.3247061855,-0.3545546803,-0.3243385571,-0.2562326125,-0.1579211381,-0.0203616756,0.1720741286,0.4243301208,0.7152575321,0.9927056878,1.1833769262
0.6764014381,0.4863489844,0.2485903153,0.0287294156,-0.1335970584,-0.2295106164,-0.2717295541,-0.2775067844,-0.2528894848,-0.1864407113,-0.0557708488,0.1561057761,0.4425999246,0.7630105902,1.0462012477,1.2090603286
0.6532686530,0.4754360582,0.2726105508,0.0921743987,-0.0457654944,-0.1445022242,-0.2163038954,-0.2657476538,-0.2798220900,-0.2303530187,-0.0882656932,0.1567236126,0.4805215112,0.8215818494,1.0937455188,1.2116198912
0.6412860496,0.4884450524,0.3226961454,0.1717221824,0.0398853867,-0.0808599861,-0.1944716344,-0.2879310442,-0.3293038282,-0.2788077928,-0.1085925741,0.1776475717,0.5348186444,0.8823364496,1.1253731953,1.1844389279
0.6483777704,0.5275764433,0.3938653736,0.2568557418,0.1113650155,-0.0473006149,-0.2082681110,-0.3387955497,-0.3912088593,-0.3212439981,-0.1102757378,0.2185985169,0.5987829100,0.9353124879,1.1325224862,1.1244766797
0.6795177722,0.5908827313,0.4775822305,0.3356483324,0.1580610118,-0.0489165974,-0.2553547108,-0.4097665855,-0.4545087584,-0.3489208530,-0.0905259104,0.2753994843,0.6633365951,0.9707825849,1.1094166965,1.0328672251
0.7358438255,0.6723942268,0.5628507860,0.3963666805,0.1721719686,-0.0865212659,-0.3294169257,-0.4902323506,-0.5088764073,-0.3561610140,-0.0505911487,0.3406635910,0.7184578754,0.9807966362,1.0540529719,0.9149194929
0.8143305122,0.7628354068,0.6376776828,0.4290610995,0.1497505763,-0.1565940175,-0.4211167542,-0.5690918194,-0.5461643864,-0.3411262023,0.0044996334,0.4049668520,0.7547590350,0.9604789727,0.9686514951,0.7795149300
0.9080721368,0.8508311810,0.6906935426,0.4269143670,0.0912077881,-0.2518321470,-0.5194603953,-0.6363499638,-0.5615438437,-0.3060138898,0.0667614659,0.4583333840,0.7649859057,0.9088885449,0.8594965537,0.6379867263
1.0071378458,0.9244311055,0.7127006941,0.3871558379,0.0012065060,-0.3622282082,-0.6133824281,-0.6845290573,-0.5541395823,-0.2566481323,0.1265245634,0.4918147954,0.7452178745,0.8293139699,0.7361890613,0.5026397363
1.0998780407,0.9727331785,0.6979249805,0.3114099410,-0.1120386060,-0.4765160481,-0.6933167577,-0.7096921016,-0.5270706813,-0.2015259828,0.1739649738,0.4989316004,0.6955910479,0.7289571728,0.6104154982,0.3851224618
1.1744954313,0.9873740719,0.6447919467,0.2054298346,-0.2379528875,-0.5837756706,-0.7525270318,-0.7119311802,-0.4868926716,-0.1504603023,0.2006696414,0.4767642856,0.6204362199,0.6180480358,0.4944084707,0.2948840813
1.2206553672,0.9636716513,0.5561162841,0.0782557360,-0.3651118992,-0.6749645367,-0.7880046245,-0.6952516431,-0.4425245276,-0.1130186861,0.2010056457,0.4265323339,0.5278081411,0.5085150650,0.3993189641,0.2379373928
1.2309040211,0.9012556703,0.4386780845,-0.0590795736,-0.4828512618,-0.7441540839,-0.8008054976,-0.6668711123,-0.4038188485,-0.0969880859,0.1730916057,0.3535737191,0.4284709173,0.4124016148,0.3337333811,0.2161044324
1.2016904706,0.8040963346,0.3022479379,-0.1951103634,-0.5827433306,-0.7892934932,-0.7957791051,-0.6360375854,-0.3799856762,-0.1070911892,0.1192268502,0.2667243618,0.3344833698,0.3402543075,0.3025477064,0.2268518329
1.1338457519,0.6799273175,0.1582023870,-0.3195370131,-0.6597277244,-0.8123917793,-0.7807311169,-0.6125410162,-0.3781018692,-0.1441442302,0.0457125921,0.1771841633,0.2575863849,0.2997145611,0.3063596442,0.2637378009
1.0324502814,0.5391471818,0.0179301844,-0.4246336123,-0.7127334138,-0.8190940912,-0.7651442315,-0.6051374857,-0.4019257066,-0.2047819197,-0.0379124018,0.0970308593,0.2076232348,0.2945149677,0.3414647836,0.3174042772
0.9061092957,0.3933583396,-0.1087403397,-0.5062614445,-0.7447042763,-0.8177163722,-0.7586457538,-0.6201179568,-0.4511922005,-0.2817928886,-0.1201140918,0.0375942352,0.1912193456,0.3240238751,0.4004556208,0.3769691974
0.7657413548,0.2537547812,-0.2148660320,-0.5643433212,-0.7620269580,-0.8178814280,-0.7694475779,-0.6602327448,-0.5214948649,-0.3650203716,-0.1889063186,0.0079237686,0.2109106817,0.3834023810,0.4733352405,0.4316162048
0.6230551114,0.1295912586,-0.2972754435,-0.6027323661,-0.7734469407,-0.8289575299,-0.8029883658,-0.7241312713,-0.6047745399,-0.4427006917,-0.2334738538,0.0135695240,0.2648452065,0.4643495258,0.5489832640,0.4721510172
0.4889342867,0.0269543349,-0.3568907810,-0.6284970562,-0.7886332385,-0.8585295078,-0.8609784490,-0.8064018718,-0.6903476603,-0.5030483629,-0.2456424779,0.0558510440,0.3470991498,0.5563265929,0.6167610478,0.4922989928
0.3719636466,-0.0519885221,-0.3984412178,-0.6507293237,-0.8166033336,-0.9111276749,-0.9409895457,-0.8982092613,-0.7663278894,-0.5358605634,-0.2209850630,0.1317185856,0.4485610672,0.6480823962,0.6680234227,0.4895564932
0.2773078725,-0.1091553677,-0.4296121287,-0.6790519503,-0.8642403708,-0.9874025424,-1.0366522593,-0.9884403674,-0.8212377001,-0.5339105862,-0.1594050490,0.2342255480,0.5582547714,0.7292582641,0.6973183204,0.4654738670
0.2061036138,-0.1501104405,-0.4597569105,-0.7220452740,-0.9351212976,-1.0838685518,-1.1384359847,-1.0651952417,-0.8455786093,-0.4939301067,-0.0651140982,0.3535427348,0.6649090332,0.7918403672,0.7031014145,0.4253308051
0.1554501965,-0.1830859331,-0.4983617006,-0.7858250215,-1.0288294995,-1.1932573651,-1.2349011329,-1.1174093873,-0.8331343982,-0.4170393454,0.0539918520,0.4783669618,0.7585466477,0.8312496821,0.6878637377,0.3772534028
0.1189972993,-0.2176101547,-0.5534892736,-0.8729811581,-1.1408550854,-1.3054326168,-1.3142447647,-1.1363744219,-0.7818199833,-0.3085638536,0.1874671152,0.5975198098,0.8318631490,0.8469129382,0.6576558488,0.3309036420
0.0880410569,-0.2629446196,-0.6304314514,-0.9820351966,-1.2631005437,-1.4087363061,-1.3659178221,-1.1169383456,-0.6939540807,-0.1772651699,0.3237967500,0.7015052268,0.8811964607,0.8422336451,0.6210800672,0.2959343628
0.0529661100,-0.3265603802,-0.7307690703,-1.1074980378,-1.3849214163,-1.4915740596,-1.3820813693,-1.0582127347,-0.5759169360,-0.0340971446,0.4520087160,0.7838011461,0.9069485789,0.8239697555,0.5878998162,0.2804370759
0.0048208360,-0.4128782237,-0.8519792966,-1.2405230692,-1.4945537099,-1.5440114676,-1.3586921871,-0.9636852605,-0.4372431284,0.1093319462,0.5631847736,0.8416993475,0.9134003178,0.8011109668,0.5674709468,0.2896111844
-0.0632063524,-0.5224589742,-0.9876504777,-1.3700625998,-1.5807232993,-1.5591516749,-1.2960613901,-0.8407217289,-0.2892809252,0.2423691836,0.6516523745,0.8765737692,0.9079485847,0.7834215696,0.5672259546,0.3248511749
-0.1546273356,-0.6517646772,-1.1282763114,-1.4843623435,-1.6342057663,-1.5340956988,-1.1988057151,-0.6995299212,-0.1436120576,0.3567664197,0.7156865266,0.8935408041,0.8998797662,0.7798635113,0.5914344662,0.3833877231
-0.2689828671,-0.7935283754,-1.2625167428,-1.5725792296,-1.6491118774,-1.4703470175,-1.0751987551,-0.5517351035,-0.0104600642,0.4477607859,0.7576221249,0.9005636767,0.8988603729,0.7971318912,0.6404233484,0.4585382520
-0.4017599778,-0.9376815930,-1.3787449090,-1.6262894953,-1.6237132396,-1.3736021145,-0.9360159812,-0.4087729295,0.1026834593,0.5146317048,0.7833631435,0.9071339438,0.9133673097,0.8385188807,0.7103730938,0.5405339368
-0.5449130741,-1.0727073663,-1.4666575364,-1.6406694794,-1.5606889087,-1.2529572602,-0.7930403493,-0.2803314832,0.1920174202,0.5606561566,0.8013629002,0.9227247354,0.9492890163,0.9032744251,0.7937234338,0.6178063317
-0.6879156693,-1.1872245222,-1.5187165353,-1.6151785412,-1.4667572418,-1.1196460191,-0.6574440540,-0.1730666279,0.2578379493,0.5924715866,0.8212265988,0.9552436240,1.0089039764,0.9865599430,0.8801325743,0.6785498533
-0.8191923183,-1.2715749062,-1.5312135572,-1.5536452761,-1.3517459881,-0.9854895724,-0.5382795077,-0.0897747644,0.3043370557,0.6189420578,0.8521423296,1.0097131327,1.0903883053,1.0800050660,0.9578538981,0.7123360260
-0.9277247266,-1.3191843738,-1.5048034926,-1.4637442748,-1.2272346286,-0.8612831501,-0.4412963515,-0.0291403677,0.3388255019,0.6496955322,0.9013717050,1.0873738611,1.1879272541,1.1727897579,1.0153331154,0.7115475236
-1.0046002798,-1.3275006892,-1.4444294415,-1.3559386136,-1.1049645693,-0.7553507039,-0.3682536124,0.0139080413,0.3704959590,0.6935480084,0.9730226751,1.1853438118,1.2924176641,1.2530976587,1.0427965167,0.6724257864
-1.0442791060,-1.2983723720,-1.3586494898,-1.2420402993,-0.9952460281,-0.6724751389,-0.3168239527,0.0472883616,0.4089093612,0.7570467172,1.0672860769,1.2968866395,1.3926624154,1.3097323074,1.0336018833,0.5955816202
-1.0453961289,-1.2378131442,-1.2584619301,-1.1335958736,-0.9055905261,-0.6133565858,-0.2811007662,0.0804371921,0.4624276223,0.8433472792,1.1802500600,1.4122529782,1.4768862226,1.3336638924,0.9851576185,0.4858956351
-1.0109815403,-1.1551852915,-1.1557978799,-1.0403293240,-0.8397647907,-0.5746742793,-0.2526312033,0.1227600905,0.5368236702,0.9515911720,1.3043224842,1.5199755589,1.5343551436,1.3192838382,0.8992778520,0.3518234259
-0.9480670100,-1.0619190899,-1.0618980711,-0.9688657523,-0.7974004208,-0.5497397974,-0.2218217537,0.1820882267,0.6342739536,1.0768770946,1.4292029102,1.6084326504,1.5568667172,1.2651864796,0.7819226248,0.2042062695
-0.8667335982,-0.9699523201,-0.9858069946,-0.9219181823,-0.7742127664,-0.5296434468,-0.1795088977,0.2633688754,0.7528829404,1.2108334005,1.5432657369,1.6674550301,1.5398959710,1.1743652150,0.6423609906,0.0547593604
-0.7787378907,-0.8901140962,-0.9332002077,-0.8980524100,-0.7627938942,-0.5047239332,-0.1184633953,0.3677831514,0.8868117192,1.3427112615,1.6351560074,1.6897449452,1.4832320068,1.0537949932,0.4918781017,-0.0855440919
-0.6959136474,-0.8306849480,-0.9057119724,-0.8920607160,-0.7538610916,-0.4661445318,-0.0346065013,0.4924222079,1.0269948837,1.4608423045,1.6953681322,1.6719023424,1.3910132949,0.9134615339,0.3422130203,-0.2079599443
-0.6285784504,-0.7963392074,-0.9008575599,-0.8958867689,-0.7377762189,-0.4073435791,0.0722416478,0.6305718320,1.1623441847,1.5542511812,1.7175798014,1.6149101462,1.2711565577,0.7649774576,0.2039525897,-0.3071175544
-0.5841737760,-0.7876200200,-0.9125581063,-0.8999640034,-0.7061119531,-0.3251454759,0.1981931155,0.7725667772,1.2812664144,1.6141906036,1.6995484025,1.5240083549,1.1342616108,0.6199849589,0.0851126212,-0.3816578635
-0.5663327698,-0.8010198290,-0.9321883712,-0.8947697598,-0.6530342676,-0.2203678577,0.3357299817,0.9070931346,1.3732769660,1.6353771592,1.6434402445,1.4079749104,0.9921500783,0.4885751634,-0.0098899450,-0.4342752524
-0.5745077289,-0.8296511991,-0.9499918609,-0.8723662503,-0.5762973325,-0.0978339632,0.4746877721,1.0227516162,1.4304761630,1.6167491455,1.5555446881,1.2779168735,0.8562485524,0.3779514582,-0.0807273529,-0.4711601098
-0.6042079348,-0.8644071428,-0.9566545186,-0.8277014739,-0.4777035109,0.0342141294,0.6036438088,1.1096563157,1.4486748832,1.5616365148,1.4454140319,1.1457460170,0.7360488947,0.2915282929,-0.1310455790,-0.5009262468
-0.6478098423,-0.8954391052,-0.9448053047,-0.7594782600,-0.3629590430,0.1652184105,0.7115105964,1.1608378825,1.4280063861,1.4773178269,1.3245528419,1.0225582823,0.6378667771,0.2285934210,-0.1677630424,-0.5331822119
-0.6958185774,-0.9137347722,-0.9102227923,-0.6704625701,-0.2409440696,0.2837656869,0.7891041356,1.1732479303,1.3729353063,1.3740275555,1.2048453247,0.9171500762,0.5640759268,0.1845795109,-0.1998885974,-0.5769573298
-0.7383942841,-0.9125635503,-0.8525698274,-0.5671838989,-0.1225010302,0.3791954747,0.8304602020,1.1482188594,1.2916617470,1.2635563809,1.0969469215,0.8348841539,0.5129262085,0.1519024149,-0.2370338160,-0.6392143919
-0.7669185736,-0.8885770083,-0.7755471019,-0.4590692162,-0.0189158149,0.4431225125,0.8337076987,1.0913117914,1.1950057019,1.1576457112,1.0088710998,0.7770667810,0.4789687193,0.1212410103,-0.2878389700,-0.7236682990
-0.7753707266,-0.8424019400,-0.6864411869,-0.3571345262,0.0596888997,0.4706532526,0.8013719547,1.0115736142,1.0949319832,1.0664071294,0.9449736522,0.7409234160,0.4540228116,0.0830693735,-0.3585446289,-0.8300854418
-0.7613111826,-0.7786376858,-0.5951308603,-0.2724227783,0.1058154530,0.4611195938,0.7400630668,0.9203094092,1.0029275753,0.9969934813,0.9054788464,0.7201731053,0.4285412254,0.0292154314,-0.4519195574,-0.9541686487
-0.7263271754,-0.7052562060,-0.5126946237,-0.2144141629,0.1156959868,0.4182226656,0.6595931387,0.8295464195,0.9284643699,0.9527115023,0.8866129195,0.7061147766,0.3931717040,-0.0457835402,-0.5667037304,-1.0880473046
-0.6758738084,-0.6324905051,-0.4498206607,-0.1896393319,0.0898793568,0.3495646007,0.5716486947,0.7504100804,0.8777675233,0.9327015612,0.8813221272,0.6890642791,0.3402850083,-0.1437285770,-0.6976502973,-1.2213041079
-0.6185320203,-0.5713717285,-0.4152496519,-0.2006971468,0.0332139721,0.2656345739,0.4882086835,0.6916450507,0.8530650591,0.9322276302,0.8804676499,0.6599301395,0.2652442287,-0.2623511415,-0.8361631208,-1.3423916908
-0.5647899728,-0.5321267255,-0.4144766015,-0.2458203509,-0.0457724515,0.1783941587,0.4199350389,0.6584928533,0.8524243060,0.9435319307,0.8743204551,0.6116959655,0.1672280268,-0.3955117066,-0.9714397348,-1.4402353388
-0.5255240335,-0.5226686272,-0.4489007469,-0.3190535347,-0.1360081625,0.0996648082,0.3747664398,0.6520857582,0.8701954700,0.9571267304,0.8541357491,0.5405911327,0.0494854147,-0.5339784845,-1.0919558266,-1.5057905823
-0.5103996245,-0.5473999927,-0.5155480879,-0.4110193626,-0.2253652717,0.0395486536,0.3569161741,0.6694414750,0.8979944795,0.9633323706,0.8135752419,0.4467768561,-0.0810175146,-0.6666754081,-1.1870773469,-1.5333305049
-0.5264243369,-0.6065032153,-0.6074084411,-0.5101640818,-0.3022870552,0.0051087091,0.3664161906,0.7040559478,0.9260789990,0.9538349810,0.7497677345,0.3344453591,-0.2145098934,-0.7822199510,-1.2485673570,-1.5212763279
-0.5768641183,-0.6958226437,-0.7143401808,-0.6043041524,-0.3573215092,-0.0005032795,0.3992700546,0.7470047434,0.9449145391,0.9230346640,0.6638512899,0.2113153649,-0.3397568748,-0.8705288507,-1.2717695035,-1.4724506028
-0.6606811333,-0.8073574552,-0.8244138334,-0.6822524546,-0.3843418310,0.0216518022,0.4481891221,0.7883897791,0.9467001615,0.8689855824,0.5609158086,0.0875951359,-0.4456357407,-0.9242594590,-1.2562964307,-1.3937156219
-0.7725766519,-0.9302960868,-0.9255023447,-0.7352912334,-0.3812800986,0.0666101127,0.5038016519,0.8189181563,0.9266293645,0.7937889083,0.4493522094,-0.0254380170,-0.5227195197,-0.9398777921,-1.2061227709,-1.2950483800
-0.9036349416,-1.0524448019,-1.0068903188,-0.7582813707,-0.3502711471,0.1263771595,0.5561560512,0.8313808935,0.8837004481,0.7033793517,0.3397009569,-0.1170367024,-0.5646387248,-0.9181980174,-1.1290682595,-1.1881847138
-1.0424772959,-1.1618460714,-1.0606719853,-0.7502504593,-0.2971892505,0.1912327596,0.5962969455,0.8218141457,0.8209563762,0.6067343922,0.2431657768,-0.1785294562,-0.5690235123,-0.8643143110,-1.0357445464,-1.0850273316
-1.1767616269,-1.2483551378,-1.0827384512,-0.7143778335,-0.2306482679,0.2512760524,0.6176824358,0.7901718925,0.7451173341,0.5146195557,0.1700074793,-0.2045895277,-0.5378889428,-0.7869337106,-0.9381166488,-0.9960463157
-1.2948131584,-1.3049493661,-1.0732144620,-0.6573821876,-0.1606136480,0.2979833436,0.6172342580,0.7404103457,0.6656577362,0.4380508824,0.1280507012,-0.1940419078,-0.4774063473,-0.6972050525,-0.8478855089,-0.9289014368
-1.3871529251,-1.3285838588,-1.0362847780,-0.5884040034,-0.0968308109,0.3255499834,0.5958661845,0.6799701134,0.5934605279,0.3866972636,0.1215205029,-0.1500905700,-0.3970924163,-0.6072117822,-0.7749237169,-0.8874831464
-1.4477057347,-1.3204726730,-0.9794387675,-0.5175481452,-0.0473008113,0.3318191579,0.5584121293,0.6187300069,0.5392434496,0.3674545573,0.1503783892,-0.0799315546,-0.3085316872,-0.5283448312,-0.7259884455,-0.8715081467
-1.4745158118,-1.2857582849,-0.9122460941,-0.4543010550,-0.0170270068,0.3186608059,0.5129629693,0.5675835281,0.5119855275,0.3833989698,0.2102553375,0.0061938058,-0.2238154252,-0.4697888283,-0.7038951746,-0.8767248107
-1.4698697597,-1.2326205900,-0.8448442050,-0.4060548786,-0.0072167551,0.2917441021,0.4697073744,0.5368443293,0.5175825268,0.4332726453,0.2929932420,0.0963703826,-0.1539206991,-0.4373382102,-0.7072687456,-0.8956951524
-1.4398123849,-1.1709578718,-0.7863598671,-0.3769549776,-0.0150557153,0.2597354075,0.4394444031,0.5347122600,0.5579273764,0.5115776447,0.3877183206,0.1786090673,-0.1072618532,-0.4327117208,-0.7309044045,-0.9190363801
-1.3931288619,-1.1108340209,-0.7434962316,-0.3672399574,-0.0340887848,0.2330374518,0.4319837607,0.5660233259,0.6305503809,0.6092666520,0.4822932152,0.2424456754,-0.0886213329,-0.4534613445,-0.7666829484,-0.9369384431
